ID,Order#,ShipDate,ExtPrice
6864,265361,2015-05-08,890.36
6865,265361,2015-05-04,147.9
6866,265362,2015-04-27,2162.4
6867,265363,2015-04-23,6531.1
6868,265363,2015-06-01,1017.8
6869,265363,2015-06-01,159.11
6870,265363,2015-05-18,5766
6871,265363,2015-07-01,10947.3
6872,265364,2015-06-15,2506.86
6873,265365,2015-05-12,3891.96
6874,265365,2015-05-12,8841
6875,265365,2015-04-29,24903.32
6876,265365,2015-04-23,16325
6877,265365,2015-04-30,747.36
6878,265365,2015-05-11,735.12
6879,265366,2015-04-20,7020
6880,265367,2015-05-01,21760
6881,265368,2015-05-04,800
6882,265369,2015-04-24,6750
6883,265370,2015-04-24,6750
6884,265371,2015-04-24,6750
6885,265372,2015-04-24,6750
6886,265373,2015-04-24,6750
6887,265374,2015-04-24,6750
6888,265375,2015-04-24,6750
6889,265376,2015-04-24,6750
6890,265377,2015-04-24,6750
6891,263900,2015-04-30,0
6892,265378,2015-06-05,1176
6893,253666,2015-05-19,2687.28
6894,253666,2015-05-19,2855.24
6895,265379,2015-05-21,10086.12
6896,265379,2015-05-05,224.7
6897,265380,2015-05-08,1132.24
6898,265380,2015-05-19,5883.66
6899,265380,2015-05-19,2410.2
6900,265381,2015-04-23,769.84
6901,265381,2015-05-05,512.01
6902,265381,2015-05-14,536.46
6903,265381,2015-05-26,715.53
6904,265381,2015-05-14,254.21
6905,265381,2015-05-20,1193.16
6906,265381,2015-05-14,603.6
6907,265381,2015-05-01,2048.58
6908,265381,2015-05-14,1305.15
6909,265382,2015-05-28,169
6910,265382,2015-05-15,2279.11
6911,265382,2015-05-08,4516.92
6912,265382,2015-06-16,123
6913,265382,2015-04-27,224.28
6914,265382,2015-05-19,42.42
6915,265383,2015-06-12,273.7
6916,265384,2015-04-27,656.46
6917,265384,2015-04-27,3938.76
6918,265384,2015-04-27,7439.88
6919,265385,2015-05-01,250
6920,265385,2015-05-01,58.6
6921,265385,2015-04-21,121.45
6922,265385,2015-04-21,121.45
6923,265385,2015-04-21,121.45
6924,265385,2015-04-24,1004.2
6925,265385,2015-05-06,525.13
6926,265385,2015-05-01,160.68
6927,265385,2015-05-01,205.48
6928,265385,2015-05-01,128.2
6929,265385,2015-05-01,33.91
6930,265385,2015-04-24,241.02
6931,265385,2015-05-01,164.38
6932,265386,2015-05-01,1187.92
6933,265389,2015-04-30,835.5
6934,265389,2015-05-08,835.5
6935,265389,2015-05-21,835.5
6936,265390,2015-05-13,13497.8
6937,265391,2015-06-09,2345.88
6938,265392,2015-05-22,7574
6939,265392,2015-05-22,6492
6940,265392,2015-07-10,6492
6941,265393,2015-04-20,244
6942,265394,2015-04-16,3458
6943,265395,2015-05-23,6000
6944,265395,2015-06-09,6000
6945,265395,2015-06-11,5160
6946,265395,2015-06-13,840
6947,265395,2015-06-17,6000
6948,265395,2015-06-19,6000
6949,265395,2015-06-18,1200
6950,253690,2015-05-08,3057.98
6951,265396,2015-05-07,3452.34
6952,253690,2015-05-14,1158
6953,265398,2015-05-13,297.26
6954,265399,2015-04-21,10152
6955,265399,2015-05-05,2400
6956,265400,2015-05-06,1530
6957,265401,2015-04-20,9060
6958,265402,2015-04-21,6144
6959,265396,2015-06-01,980.61
6960,265396,2015-04-17,2227.78
6961,265396,2015-04-17,1146.88
6962,265396,2015-04-24,420.54
6963,265396,2015-04-17,210.88
6964,265396,2015-04-17,117.2
6965,265397,2015-06-02,7843.7
6966,265403,2015-06-09,362
6967,265403,2015-06-05,950.3
6968,265403,2015-06-01,764.05
6969,265403,2015-05-08,471
6970,265403,2015-05-08,357
6971,265403,2015-05-08,533.12
6972,265403,2015-05-08,101
6973,265403,2015-05-08,208.4
6974,265403,2015-05-28,1326
6975,265404,2015-05-19,414.15
6976,265404,2015-04-28,2594.28
6977,265404,2015-05-19,11422.6
6978,265404,2015-05-01,3936.65
6979,265404,2015-05-19,1004.2
6980,265404,2015-05-12,642.64
6981,265404,2015-05-12,1687.04
6982,265404,2015-05-22,1060
6983,265404,2015-05-19,7083.08
6984,265404,2015-05-08,1536
6985,265404,2015-05-08,1536
6986,265404,2015-05-12,4217.6
6987,265404,2015-05-08,1565.1
6988,265404,2015-04-30,527.4
6989,265404,2015-04-30,128.1
6990,265404,2015-04-30,128.1
6991,265406,2015-05-26,2799
6992,265406,2015-06-10,22385.9
6993,265407,2015-07-27,11280
6994,265407,2015-07-28,11280
6995,265407,2015-07-30,2550
6996,265409,2015-05-29,11280
6997,265410,2015-06-05,10625
6998,265410,2015-06-15,10625
6999,265409,2015-05-29,11280
7000,265411,2015-05-29,1960
7001,265413,2015-06-17,10625
7002,265413,2015-06-17,10625
7003,265414,2015-06-03,13400
7004,265415,2015-06-17,23800
7005,265416,2015-06-05,21250
7006,265417,2015-05-19,6624.45
7007,265417,2015-05-29,9453.6
7008,265417,2015-05-29,5011.92
7009,265418,2015-05-27,6375
7010,265419,2015-06-05,10625
7011,265420,2015-05-09,153.11
7012,265420,2015-05-12,20.19
7013,265420,2015-04-29,320.28
7014,265420,2015-05-26,320.28
7015,265420,2015-05-08,1874.5
7016,265420,2015-05-12,1179.36
7017,265420,2015-05-22,930
7018,265420,2015-04-30,156.9
7019,265420,2015-05-12,156.9
7020,265421,2015-06-01,368
7021,265422,2015-06-01,1221.6
7022,265423,2015-05-19,5160.2
7023,265423,2015-06-11,6165.44
7024,265423,2015-07-31,6531.1
7025,265423,2015-08-04,6531.1
7026,265424,2015-05-28,4459.5
7027,265425,2015-05-18,3100.65
7028,265425,2015-05-15,42.25
7029,265425,2015-04-22,1118
7030,265425,2015-05-01,196.64
7031,265426,2015-06-26,4672.95
7032,265427,2015-06-24,14284.02
7033,265427,2015-10-03,11073.2
7034,253666,2015-05-05,978.21
7035,265428,2015-04-20,1388.87
7036,265429,2015-05-27,848
7037,265430,2015-06-08,858.6
7038,265430,2015-06-08,858.6
7039,265430,2015-05-01,816.45
7040,265430,2015-06-16,336.68
7041,265431,2015-05-14,203.12
7042,265431,2015-05-28,1500.3
7043,265431,2015-05-14,962.58
7044,265431,2015-05-20,2381.05
7045,265431,2015-05-28,340.15
7046,265431,2015-05-20,1020.45
7047,265431,2015-05-01,3061.35
7048,265431,2015-05-05,680.3
7049,265431,2015-04-30,407.26
7050,265432,2015-05-12,336.68
7051,265432,2015-04-20,3990.37
7052,265432,2015-05-12,421.76
7053,265432,2015-05-19,596.45
7054,265432,2015-04-27,1250
7055,253666,2015-05-06,1392
7056,265433,2015-06-01,2658.96
7057,265434,2015-05-12,215.04
7058,265434,2015-07-10,6430.7
7059,265434,2015-05-01,885.46
7060,265435,2015-06-12,234
7061,265436,2015-06-05,2580.45
7062,265437,2015-05-13,5
7063,265438,2015-05-01,24534.51
7064,265438,2015-05-11,112.46
7065,265438,2015-05-12,1408.45
7066,265439,2015-05-11,58.24
7067,265440,2015-05-29,27664
7068,265441,2015-07-06,166
7069,265442,2015-04-29,0
7070,265442,2015-04-29,0
7071,265443,2015-07-06,0
7072,265443,2015-07-06,0
7073,265443,2015-07-06,0
7074,265444,2015-07-28,0
7075,265445,2015-04-23,0
7076,265445,2015-04-23,0
7077,265447,2015-05-16,820.47
7078,265447,2015-05-21,619.91
7079,265448,2015-05-08,1530
7080,265449,2015-05-05,0
7081,265450,2015-06-09,185
7082,265450,2015-05-08,557.36
7083,265450,2015-06-04,137.45
7084,265450,2015-05-27,424.32
7085,265450,2015-06-09,307.5
7086,265450,2015-05-27,426
7087,265450,2015-06-12,42.14
7088,265450,2015-07-01,357.96
7089,265450,2015-06-09,393.8
7090,265450,2015-05-12,60
7091,265450,2015-05-21,3632.4
7092,265451,2015-06-12,207.22
7093,265451,2015-06-12,207.22
7094,265452,2015-06-01,1683
7095,265452,2015-05-29,7973.9
7096,265452,2015-05-29,542.52
7097,265453,2015-05-04,87.1
7098,265453,2015-06-01,117
7099,265453,2015-05-28,2770.16
7100,265453,2015-05-20,153.74
7101,265453,2015-05-29,56.1
7102,265454,2015-06-05,3832.4
7103,265454,2015-06-01,7423.8
7104,265455,2015-05-15,67.08
7105,265455,2015-06-15,67.08
7106,265455,2015-05-27,2018
7107,265456,2015-05-26,1399.42
7108,265457,2015-06-11,33620.4
7109,265458,2015-05-13,1834.5
7110,265459,2015-05-08,702.94
7111,265459,2015-04-24,242.9
7112,265459,2015-05-01,421.76
7113,265459,2015-05-08,160.68
7114,265460,2015-04-24,743.25
7115,265461,2015-05-19,468.92
7116,265461,2015-05-19,2189.14
7117,265462,2015-04-21,993.95
7118,265463,2015-04-21,5693.22
7119,265445,2015-04-23,2327
7120,265445,2015-04-23,2327
7121,265090,2015-05-09,2503
7122,265464,2015-05-19,3079.6
7123,265464,2015-05-19,2259.4
7124,265464,2015-04-24,750
7125,265464,2015-05-19,257
7126,265464,2015-04-24,121.45
7127,265464,2015-04-24,121.45
7128,265464,2015-04-24,85.4
7129,265464,2015-04-24,21.7
7130,265464,2015-05-01,1054.4
7131,265464,2015-05-19,3263.6
7132,265464,2015-05-19,2941.83
7133,265464,2015-04-24,1164.4
7134,265464,2015-04-24,3799.63
7135,265465,2015-04-22,2488.03
7136,265466,2015-05-08,346.5
7137,265466,2015-05-08,67.2
7138,265466,2015-05-08,357
7139,265466,2015-05-05,378.48
7140,265466,2015-05-08,308
7141,265466,2015-05-08,11922
7142,265467,2015-04-23,493.2
7143,265467,2015-05-12,1566.63
7144,265467,2015-05-23,2485.34
7145,265467,2015-05-19,3163.2
7146,265467,2015-05-23,1090.8
7147,265467,2015-05-19,999.69
7148,265468,2015-05-14,1147.15
7149,265468,2015-04-27,1147.15
7150,265469,2015-05-01,170.8
7151,265470,2015-05-08,14761.86
7152,265470,2015-05-11,4494.96
7153,265470,2015-05-11,8945.6
7154,265470,2015-05-27,1789.12
7155,265471,2015-07-17,137.7
7156,265472,2015-07-07,2944
7157,264118,2015-04-21,93
7158,264118,2015-04-24,2232
7159,265474,2015-05-07,3000
7160,265475,2015-06-01,2468.16
7161,265475,2015-06-12,234
7162,265475,2015-05-26,253.2
7163,265476,2015-05-29,245.9
7164,265476,2015-05-15,403.6
7165,265477,2015-05-08,33.5
7166,265477,2015-05-14,260.7
7167,265477,2015-06-01,147.9
7168,265477,2015-06-08,57.05
7169,265478,2015-05-08,959.28
7170,265478,2015-06-12,11206.8
7171,265479,2015-06-01,1240.26
7172,265479,2015-06-01,1860.39
7173,265479,2015-05-28,845.68
7174,265479,2015-08-04,22324.3
7175,265479,2015-08-13,22324.3
7176,265480,2015-06-12,11206.8
7177,265480,2015-05-29,1593.24
7178,265480,2015-05-14,409.5
7179,265480,2015-05-28,4531.8
7180,265480,2015-06-24,3021.2
7181,265480,2015-05-28,8308.2
7182,265480,2015-06-24,4154.1
7183,265480,2015-06-29,13797.36
7184,265480,2015-05-20,580.3
7185,265480,2015-06-19,287.76
7186,265480,2015-06-04,1033.6
7187,265480,2015-07-29,5036.5
7188,265481,2015-06-30,8928.66
7189,265482,2015-04-27,10152
7190,265482,2015-05-11,1320
7191,265482,2015-04-27,3720
7192,265483,2015-08-27,1235.28
7193,265484,2015-07-27,858
7194,265486,2015-05-08,13600
7195,265487,2015-05-29,0
7196,265488,2015-04-24,6750
7197,253666,2015-05-06,2958.68
7198,253666,2015-05-06,2958.68
7199,253690,2015-05-06,5826.1
7200,265489,2015-04-22,99.74
7201,265490,2015-04-29,0
7202,265491,2015-05-26,30864
7203,265303,2015-04-23,38
7204,253690,2015-05-11,436.68
7205,253690,2015-05-11,2511.06
7206,253690,2015-05-11,3088.12
7207,253690,2015-05-08,1037.14
7208,265492,2015-05-06,5430
7209,265492,2015-05-06,3620
7210,253690,2015-04-30,4838.6
7211,265493,2015-05-08,965.06
7212,265494,2015-05-01,3936.65
7213,265047,2015-06-25,0
7214,265047,2015-06-25,0
7215,265047,2015-06-25,0
7216,265047,2015-06-25,0
7217,265047,2015-06-25,0
7218,265047,2015-07-22,0
7219,265047,2015-07-22,0
7220,265495,2015-06-02,54.82
7221,265495,2015-06-02,27.41
7222,265496,2015-09-25,4600
7223,265497,2015-04-21,0
7224,265499,2015-05-04,92.71
7225,265499,2015-06-10,92.71
7226,265499,2015-05-07,408
7227,265499,2015-06-01,408
7228,265499,2015-05-22,4412
7229,265499,2015-06-01,1826.94
7230,265500,2015-04-29,78.66
7231,265500,2015-04-29,78.66
7232,265500,2015-05-14,277.89
7233,265500,2015-05-15,259.8
7234,265500,2015-05-21,756.34
7235,265500,2015-06-10,756.34
7236,265501,2015-05-08,34.24
7237,265501,2015-05-08,107.2
7238,265502,2015-05-14,1441.6
7239,265502,2015-06-02,1441.6
7240,265502,2015-06-15,8965.44
7241,265503,2015-06-09,1017.8
7242,265504,2015-06-04,6783.04
7243,265505,2015-05-29,1402.73
7244,265505,2015-05-18,1614.4
7245,265505,2015-05-18,1162
7246,265506,2015-05-06,1945.74
7247,265507,2015-05-01,2482
7248,265507,2015-07-20,2482
7249,265507,2015-05-20,2507
7250,265507,2015-08-03,5014
7251,265508,2015-06-23,500
7252,265508,2015-06-18,75
7253,265508,2015-06-18,375
7254,265509,2015-07-10,4650
7255,265509,2015-07-16,4650
7256,265509,2015-07-08,4650
7257,265509,2015-07-17,4650
7258,265510,2015-06-20,925
7259,265511,2015-05-29,392
7260,265511,2015-06-18,196
7261,265511,2015-06-18,196
7262,265511,2015-06-10,196
7263,265511,2015-06-10,196
7264,265511,2015-06-10,196
7265,265511,2015-06-18,196
7266,265511,2015-06-23,196
7267,265511,2015-07-15,196
7268,265511,2015-06-18,196
7269,265511,2015-06-23,196
7270,265512,2015-07-08,9125
7271,253666,2015-05-06,978.21
7272,265513,2015-05-13,2400
7273,265514,2015-05-13,1530
7274,265515,2015-04-27,6036
7275,265516,2015-04-29,2959.47
7276,265516,2015-05-01,2959.47
7277,265517,2015-04-29,0
7278,265518,2015-04-29,0
7279,265519,2015-06-03,10086.12
7280,265519,2015-05-14,172.8
7281,265519,2015-05-14,8.4
7282,265519,2015-06-09,1326
7283,265520,2015-05-28,3364.44
7284,265521,2015-05-14,169.1
7285,265521,2015-06-04,775.6
7286,265521,2015-05-19,3890.59
7287,265521,2015-05-14,1078.52
7288,265521,2015-06-12,2066.29
7289,265521,2015-05-20,536.46
7290,265521,2015-06-04,715.53
7291,265521,2015-05-26,125.97
7292,265521,2015-05-26,512.01
7293,265521,2015-04-27,178.3
7294,265521,2015-06-02,2694.96
7295,265521,2015-05-01,3597.3
7296,265521,2015-05-01,680.3
7297,265521,2015-05-20,397.72
7298,265522,2015-04-23,15.8
7299,265522,2015-06-30,622.12
7300,265522,2015-05-22,2160.84
7301,265522,2015-06-29,2279.11
7302,265523,2015-06-17,10625
7303,265523,2015-06-17,10625
7304,265524,2015-06-11,13175
7305,265525,2015-06-17,12325
7306,265526,2015-06-15,21250
7307,265527,2015-06-08,8560.5
7308,265528,2015-05-15,429.24
7309,265528,2015-05-29,226.7
7310,265529,2015-06-22,1726.94
7311,265530,2015-05-13,2018
7312,265530,2015-05-14,1076.4
7313,265531,2015-05-26,10322.18
7314,265531,2015-10-09,487.78
7315,265531,2015-04-29,117.99
7316,265531,2015-05-18,1369.25
7317,265531,2015-04-28,51.94
7318,265531,2015-04-29,2176.51
7319,265532,2015-05-13,4013.55
7320,264598,2015-04-23,2275
7321,265533,2015-05-29,7500
7322,265534,2015-08-28,4435
7323,265535,2015-05-19,1767.6
7324,265535,2015-05-08,848
7325,265535,2015-06-17,1098
7326,265536,2015-05-19,3012.75
7327,265536,2015-05-27,814.2
7328,265536,2015-05-27,117.93
7329,265538,2015-05-26,734.85
7330,265538,2015-06-16,734.85
7331,265538,2015-05-08,632
7332,265538,2015-06-09,632
7333,265539,2015-05-15,232.62
7334,265540,2015-06-04,44.25
7335,265541,2015-05-26,395.32
7336,265541,2015-05-11,1402.73
7337,265542,2015-06-05,7820.55
7338,265542,2015-06-03,453.76
7339,265542,2015-05-21,1090.1
7340,265543,2015-04-28,3450.72
7341,265544,2015-05-08,58.6
7342,265544,2015-05-01,242.9
7343,265544,2015-05-11,242.9
7344,265544,2015-05-08,768.05
7345,265544,2015-05-11,242.9
7346,265545,2015-07-22,19106.77
7347,265462,2015-04-23,600
7348,265547,2015-05-01,0
7349,263393,2015-07-01,7000
7350,263393,2015-09-23,6000
7351,265548,2015-04-27,0
7352,265549,2015-05-05,8576.7
7353,263393,2015-08-10,11152
7354,263397,2015-08-22,9270
7355,263397,2015-09-09,4635
7356,265550,2015-06-01,2398.2
7357,265550,2015-05-29,2468.16
7358,265550,2015-05-05,411.78
7359,265550,2015-06-09,578
7360,265550,2015-06-04,3775.68
7361,265550,2015-06-04,896.5
7362,265551,2015-05-14,1429.75
7363,265551,2015-07-01,786.5
7364,265551,2015-05-15,684.75
7365,265552,2015-05-28,2261.52
7366,265552,2015-05-13,1040.18
7367,265552,2015-05-13,1040.18
7368,265552,2015-06-15,1061.27
7369,265552,2015-05-15,3086.43
7370,265552,2015-05-28,1442.24
7371,265553,2015-06-10,1332
7372,265553,2015-05-19,649.88
7373,265553,2015-05-29,2607.32
7374,265553,2015-07-14,15643.92
7375,265553,2015-07-25,2607.32
7376,265553,2015-07-25,2607.32
7377,265554,2015-05-08,256.62
7378,265556,2015-05-01,10152
7379,265555,2015-06-22,2175.48
7380,265555,2015-06-22,2175.48
7381,265558,2015-05-18,1530
7382,265557,2015-05-19,3258.7
7383,265559,2015-04-30,19800
7384,263397,2015-09-19,7725
7385,265560,2015-06-25,4649.6
7386,265561,2015-04-25,1708
7387,265562,2015-04-25,1708
7388,253666,2015-05-28,2687.28
7389,253666,2015-05-28,1427.62
7390,253666,2015-05-28,2855.24
7391,253666,2015-05-28,4328.22
7392,253666,2015-05-28,4328.22
7393,265563,2015-05-07,21893.79
7394,265563,2015-05-07,23749.35
7395,265564,2015-07-08,2881.2
7396,265564,2015-05-14,178
7397,265564,2015-06-17,562
7398,265565,2015-05-26,2510.5
7399,265565,2015-05-21,2310.26
7400,265565,2015-05-12,1475
7401,265565,2015-04-29,2500
7402,265565,2015-05-14,1565.1
7403,265565,2015-05-14,121.45
7404,265565,2015-05-27,11422.6
7405,265565,2015-05-26,225.95
7406,265565,2015-05-26,2064.48
7407,265566,2015-04-30,6.34
7408,265566,2015-05-26,1924.25
7409,265566,2015-05-14,2633.5
7410,265566,2015-06-03,1109.25
7411,265567,2015-04-27,1344
7412,265568,2015-05-15,21760
7413,265569,2015-06-12,41.44
7414,265569,2015-05-07,521.55
7415,265569,2015-05-28,521.55
7416,265570,2015-07-01,8694.42
7417,265570,2015-06-05,277.89
7418,265570,2015-06-08,2018
7419,265570,2015-06-12,1402.73
7420,265570,2015-05-04,956.8
7421,265571,2015-06-01,234
7422,265571,2015-05-08,80.4
7423,265571,2015-06-01,200.52
7424,265571,2015-05-20,153.74
7425,265571,2015-06-09,260.7
7426,265571,2015-06-01,468
7427,265571,2015-06-08,98.5
7428,265572,2015-06-29,2460.45
7429,265572,2015-06-05,1122.38
7430,265572,2015-06-01,42
7431,265572,2015-05-27,994.74
7432,265572,2015-05-27,3536.9
7433,265573,2015-06-24,2807.7
7434,265574,2015-05-12,2847.25
7435,265574,2015-05-11,176.57
7436,265574,2015-07-01,16323.5
7437,265574,2015-05-15,67.08
7438,265574,2015-05-15,402.48
7439,264853,2015-05-01,1
7440,265575,2015-05-29,0
7441,265576,2015-07-09,4335.6
7442,261749,2015-06-09,0
7443,261749,2015-04-28,0
7444,261749,2015-05-07,0
7445,261749,2015-05-08,0
7446,261749,2015-05-12,0
7447,261749,2015-04-28,0
7448,261749,2015-04-28,0
7449,261749,2015-05-01,0
7450,261749,2015-04-28,0
7451,265578,2015-08-27,8465
7452,265578,2015-10-09,6772
7453,265579,2015-05-27,6600
7454,265580,2015-06-19,6600
7455,265581,2015-05-27,6600
7456,265582,2015-05-27,6600
7457,265583,2015-05-15,750
7458,265584,2015-05-07,3022
7459,265585,2015-05-18,4420.5
7460,265586,2015-08-10,364.8
7461,265586,2015-07-17,364.8
7462,265586,2015-07-17,364.8
7463,265586,2015-07-23,364.8
7464,265586,2015-07-23,364.8
7465,265586,2015-10-12,1383.8
7466,265586,2015-07-27,364.8
7467,265586,2015-10-12,1383.8
7468,265586,2015-08-10,364.8
7469,265587,2015-09-18,2646.28
7470,265587,2015-09-18,2646.28
7471,265587,2015-07-23,255.56
7472,265587,2015-09-29,1427.22
7473,265587,2015-09-18,5292.56
7474,265587,2015-07-23,255.56
7475,265587,2015-09-29,1427.22
7476,265587,2015-07-23,255.56
7477,265587,2015-07-14,1427.22
7478,265587,2015-09-18,5292.56
7479,265587,2015-08-10,255.56
7480,265587,2015-09-29,1427.22
7481,265587,2015-09-18,5292.56
7482,265587,2015-08-10,255.56
7483,265587,2015-09-29,1427.22
7484,265587,2015-08-10,255.56
7485,265587,2015-09-25,5292.56
7486,265587,2015-09-24,1419.12
7487,265587,2015-09-25,5292.56
7488,265587,2015-09-25,5292.56
7489,265587,2015-09-24,1419.12
7490,265587,2015-09-24,1419.12
7491,265587,2015-09-24,1419.12
7492,265586,2015-07-17,364.8
7493,265586,2015-10-06,1383.8
7494,265586,2015-08-10,364.8
7495,265588,2015-06-18,5576.76
7496,265588,2015-06-17,7250.07
7497,265588,2015-06-22,7760.61
7498,265588,2015-06-22,5948.53
7499,265589,2015-06-17,1059.27
7500,265590,2015-05-27,63.05
7501,265590,2015-05-14,95
7502,265590,2015-06-17,234.7
7503,265590,2015-06-17,56.55
7504,265590,2015-05-20,178.3
7505,265590,2015-05-28,356.6
7506,265590,2015-06-17,625
7507,265590,2015-05-08,23.76
7508,265590,2015-05-26,1700.75
7509,265590,2015-05-27,1020.45
7510,265590,2015-06-12,435.6
7511,265591,2015-05-27,2632.6
7512,265591,2015-07-28,4993.32
7513,265591,2015-07-10,3271.94
7514,265591,2015-05-26,1367.46
7515,265591,2015-05-28,328.8
7516,265591,2015-05-12,246.6
7517,265591,2015-05-28,566.92
7518,265591,2015-05-08,294.37
7519,265591,2015-07-29,1708
7520,265593,2015-06-15,10625
7521,265593,2015-06-11,10625
7522,265595,2015-05-19,1120.74
7523,265595,2015-06-17,8500
7524,265595,2015-06-17,6375
7525,265544,2015-05-08,1004.2
7526,265544,2015-05-08,1876.8
7527,265597,2015-05-08,1589.6
7528,265598,2015-06-01,411.78
7529,265598,2015-06-17,346.8
7530,265599,2015-06-01,1927.98
7531,265599,2015-06-01,4805
7532,265599,2015-05-12,4036
7533,265599,2015-06-01,2371.95
7534,265599,2015-07-01,595.68
7535,265599,2015-05-18,4420.5
7536,265599,2015-06-01,2282.28
7537,265599,2015-05-21,5379.5
7538,265599,2015-06-05,1729.8
7539,265599,2015-06-01,622.8
7540,265600,2015-06-01,87.1
7541,265600,2015-06-01,132.6
7542,265601,2015-06-01,9928.56
7543,265601,2015-06-01,753.84
7544,265601,2015-06-16,3125
7545,265602,2015-06-01,3844
7546,265602,2015-05-18,692.82
7547,265602,2015-06-01,692.82
7548,265603,2015-06-29,2261.52
7549,265603,2015-05-28,4324.8
7550,265604,2015-05-21,5348.78
7551,265605,2015-06-01,404.5
7552,265605,2015-06-01,351
7553,265605,2015-05-11,374.3
7554,265605,2015-05-11,53.5
7555,265605,2015-06-01,70.2
7556,265605,2015-06-01,28.4
7557,265605,2015-06-01,148.5
7558,265605,2015-06-01,17.8
7559,265605,2015-06-08,51.8
7560,265605,2015-06-09,146.25
7561,265605,2015-06-01,1411.6
7562,265605,2015-06-01,330.88
7563,265605,2015-06-18,82.72
7564,265605,2015-07-29,5498.45
7565,265605,2015-10-10,8334.95
7566,265605,2015-06-22,568.2
7567,265605,2015-06-05,3927
7568,265605,2015-05-11,13.37
7569,265605,2015-06-02,547.77
7570,265605,2015-08-07,3483.3
7571,265605,2015-06-01,21
7572,265605,2015-05-11,690.2
7573,265605,2015-05-11,30.08
7574,265605,2015-06-02,1070.4
